emit_base,emit_proj,emit_diff,soil_base,soil_proj,soil_diff,tree_base,tree_proj,tree_diff,fire_base,fire_proj,fire_diff,lit_base,lit_proj,lit_diff,fert_base,fert_proj,fert_diff,crop_base,crop_proj,crop_diff
0.93425084295862071,-3.5510895509868368,-4.4853403939454575,0.67974586318719221,2.8753962493763092,2.1956503861891168,0.0,-6.5167127440774317,-6.5167127440774317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.91487311255834958,-3.7984861504080882,-4.7133592629664376,0.66036813278692108,2.1003158676198694,1.4399477348329484,0.0,-5.9890289617422434,-5.9890289617422434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.89604730452522507,-3.7269778080614366,-4.6230251125866619,0.64154232475379658,1.6242887197032911,0.98274639494949456,0.0,-5.4414934714790135,-5.4414934714790135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.87775848054413474,-3.4551743735121065,-4.3329328540562413,0.62325350077270625,1.3338252811251823,0.71057178035247603,0.0,-4.8792265983515746,-4.8792265983515746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.85999130387225442,-3.0594008416493681,-3.9193921455216225,0.60548632410082592,1.1577674554234179,0.55228113132259193,0.0,-4.3073952407870717,-4.3073952407870717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.84273003086161147,-2.5888624562918858,-3.4315924871534973,0.58822505109018297,1.0520094651109568,0.46378441402077386,0.0,-3.7310988651171284,-3.7310988651171284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.82596114446808899,-2.0756648826955271,-2.9016260271636161,0.5714561646966605,0.98937065409806735,0.41791448940140685,0.0,-3.1552624805078802,-3.1552624805078802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.80967029010477209,-1.5411833481453856,-2.3508536382501575,0.5551653103333436,0.95313086164659566,0.39796555131325206,0.0,-2.584541153506267,-2.584541153506267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.79384426375300343,-1.0000150260370544,-1.7938592897900578,0.53933928398157494,0.93299719883508092,0.39365791485350599,0.0,-2.0232391685864211,-2.0232391685864211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.77846975002272645,-0.46240661496946978,-1.2408763649921961,0.52396477025129795,0.92261228573870702,0.39864751548740907,0.0,-1.4752458444224625,-1.4752458444224625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.76353081572353609,0.0642673648210626,-0.69926345090247355,0.5090258359521076,0.91802939689568896,0.40900356094358137,0.0,-0.94398897578891217,-0.94398897578891217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
